departamento,codigodanedepartamento,municipio,codigodanemunicipio,tipoarea,sitio,ano,mes,rangoedad,grupoetnico,condicion,estado,genero,latitudcabecera,longitudcabecera,tipoevento,Ubicación,Actividad
ANTIOQUIA,5,SAN CARLOS,5649,Rural,Sin información,2002,7,Mayor de 18 años,No,Fuerza pública,Herido,Masculino,6.179444,-74.986111,Accidente por MAP,"(6.179444, -74.986111)",Fuerza pública
ANTIOQUIA,5,SAN CARLOS,5649,Rural,Sin información,2002,7,Mayor de 18 años,No,Fuerza pública,Herido,Masculino,6.179444,-74.986111,Accidente por MAP,"(6.179444, -74.986111)",Fuerza pública
ANTIOQUIA,5,SAN CARLOS,5649,Rural,Sin información,2002,7,Mayor de 18 años,No,Fuerza pública,Herido,Masculino,6.179444,-74.986111,Accidente por MAP,"(6.179444, -74.986111)",Fuerza pública
ANTIOQUIA,5,SAN CARLOS,5649,Rural,Sin información,2002,7,Mayor de 18 años,No,Fuerza pública,Herido,Masculino,6.179444,-74.986111,Accidente por MAP,"(6.179444, -74.986111)",Fuerza pública
META,50,MESETAS,50330,Rural,Vereda Los Alpes,2004,4,Mayor de 18 años,No,Civil,Herido,Masculino,3.380371,-74.042419,Accidente por MAP,"(3.380371, -74.042419)",Sin Información
ANTIOQUIA,5,COCORNÁ,5197,Rural,Vereda San Lorenzo,2002,8,Mayor de 18 años,No,Civil,Herido,Masculino,6.058001,-75.185085,Accidente por MAP,"(6.058001, -75.185085)",Sin Información
ANTIOQUIA,5,COCORNÁ,5197,Rural,Vereda San Lorenzo,2002,8,Mayor de 18 años,No,Civil,Herido,Masculino,6.058001,-75.185085,Accidente por MAP,"(6.058001, -75.185085)",Agricultura
ANTIOQUIA,5,REMEDIOS,5604,Rural,Sitio Cañaverales,2005,4,Mayor de 18 años,No,Fuerza pública,Herido,Masculino,7.168056,-74.578333,Accidente por MAP,"(7.168056, -74.578333)",Fuerza pública
CHOCO,27,EL CARMEN DEL ATRATO,27245,Rural,Carmén Del Darien,2001,7,Mayor de 18 años,No,Civil,Herido,Masculino,5.892603,-76.145891,Accidente por MAP,"(5.892603, -76.145891)",Sin Información
CHOCO,27,EL CARMEN DEL ATRATO,27245,Rural,Carmén Del Darien,2001,7,Mayor de 18 años,No,Fuerza pública,Herido,Masculino,5.892603,-76.145891,Accidente por MAP,"(5.892603, -76.145891)",Fuerza pública
CHOCO,27,EL CARMEN DEL ATRATO,27245,Rural,Carmén Del Darien,2001,7,Mayor de 18 años,No,Fuerza pública,Herido,Masculino,5.892603,-76.145891,Accidente por MAP,"(5.892603, -76.145891)",Fuerza pública
CHOCO,27,EL CARMEN DEL ATRATO,27245,Rural,Carmén Del Darien,2001,7,Mayor de 18 años,No,Fuerza pública,Herido,Masculino,5.892603,-76.145891,Accidente por MAP,"(5.892603, -76.145891)",Fuerza pública
CAQUETA,18,FLORENCIA,18001,Rural,Vereda La Carbona,2002,9,Mayor de 18 años,No,Civil,Herido,Masculino,1.621012,-75.619118,Accidente por MAP,"(1.621012, -75.619118)","Pasando, estando cerca"
CAUCA,19,SANTA ROSA,19701,Rural,Sitio Cerro La Vieja,2004,9,Mayor de 18 años,No,Fuerza pública,Herido,Masculino,1.683051925,-76.57700623,Accidente por MAP,"(1.683051925, -76.57700623)",Actividades fuerza pública
ANTIOQUIA,5,SAN LUIS,5660,Rural,Mesones,2006,6,Mayor de 18 años,No,Fuerza pública,Herido,Masculino,6.042723,-74.994899,Accidente por MAP,"(6.042723, -74.994899)",Fuerza pública
ANTIOQUIA,5,SAN LUIS,5660,Rural,Mesones,2006,6,Mayor de 18 años,No,Fuerza pública,Herido,Masculino,6.042723,-74.994899,Accidente por MAP,"(6.042723, -74.994899)","Pasando, estando cerca"
ANTIOQUIA,5,SAN LUIS,5660,Rural,Mesones,2006,6,Mayor de 18 años,No,Fuerza pública,Herido,Masculino,6.042723,-74.994899,Accidente por MAP,"(6.042723, -74.994899)",Fuerza pública
ANTIOQUIA,5,CARMEN DE VIBORAL,5148,Rural,Porvenir,2004,11,Mayor de 18 años,No,Civil,Herido,Masculino,6.097617,-75.3593,Accidente por MAP,"(6.097617, -75.3593)",Sin Información
TOLIMA,73,ORTEGA,73504,Rural,Sin información,2005,12,Mayor de 18 años,No,Fuerza pública,Herido,Masculino,4.036389,-75.333056,Accidente por MAP,"(4.036389, -75.333056)",Fuerza pública
TOLIMA,73,ORTEGA,73504,Rural,Sin información,2005,12,Mayor de 18 años,No,Fuerza pública,Muerto,Masculino,4.036389,-75.333056,Accidente por MAP,"(4.036389, -75.333056)",Fuerza pública
TOLIMA,73,ORTEGA,73504,Rural,Sin información,2005,12,Mayor de 18 años,No,Fuerza pública,Muerto,Masculino,4.036389,-75.333056,Accidente por MAP,"(4.036389, -75.333056)",Fuerza pública
TOLIMA,73,ORTEGA,73504,Rural,Sin información,2005,12,Mayor de 18 años,No,Fuerza pública,Muerto,Masculino,4.036389,-75.333056,Accidente por MAP,"(4.036389, -75.333056)",Fuerza pública
TOLIMA,73,DOLORES,73236,Rural,Cuchilla Altamizal,2004,5,Mayor de 18 años,No,Fuerza pública,Herido,Masculino,3.701944,-74.662222,Accidente por MAP,"(3.701944, -74.662222)",Fuerza pública
TOLIMA,73,DOLORES,73236,Rural,Cuchilla Altamizal,2004,5,Mayor de 18 años,No,Fuerza pública,Herido,Masculino,3.701944,-74.662222,Accidente por MAP,"(3.701944, -74.662222)",Fuerza pública
META,50,VISTAHERMOSA,50711,Rural,"Vereda Palestina, Finca La Esmeralda",2006,1,Mayor de 18 años,No,Civil,Herido,Masculino,3.125088,-73.752373,Accidente por MAP,"(3.125088, -73.752373)","Pasando, estando cerca"
BOLIVAR,13,SIMITÍ,13744,Rural,Sector Campo Frió,2007,3,Mayor de 18 años,No,Fuerza pública,Herido,Masculino,7.956662,-73.949071,Accidente por MAP,"(7.956662, -73.949071)",Fuerza pública
META,50,VISTAHERMOSA,50711,Rural,Vereda Piñalito,2006,8,Mayor de 18 años,No,Fuerza pública,Herido,Masculino,3.125088,-73.752373,Accidente por MAP,"(3.125088, -73.752373)",Fuerza pública
META,50,VISTAHERMOSA,50711,Rural,Vereda Piñalito,2006,8,Mayor de 18 años,No,Fuerza pública,Herido,Masculino,3.125088,-73.752373,Accidente por MAP,"(3.125088, -73.752373)",Fuerza pública
META,50,PUERTO RICO,50590,Rural,Sin información,2005,4,Mayor de 18 años,No,Civil,Herido,Masculino,2.939542,-73.207891,Accidente por MAP,"(2.939542, -73.207891)",Sin Información
NORTE DE SANTANDER,54,TEORAMA,54800,Rural,Finca Villa Nueva,2002,5,Mayor de 18 años,No,Civil,Herido,Masculino,8.437183,-73.287706,Accidente por MAP,"(8.437183, -73.287706)","Pasando, estando cerca"
CALDAS,17,SAMANÁ,17662,Rural,Vereda Viboral,2006,10,Mayor de 18 años,No,Fuerza pública,Herido,Masculino,5.443056,-75.0725,Accidente por MAP,"(5.443056, -75.0725)",Fuerza pública
NORTE DE SANTANDER,54,TIBÚ,54810,Rural,Vereda El Silencio,2003,5,Mayor de 18 años,No,Civil,Herido,Masculino,8.639326,-72.735541,Accidente por MAP,"(8.639326, -72.735541)","Pasando, estando cerca"
CAQUETA,18,FLORENCIA,18001,Rural,Sin información,2005,12,Mayor de 18 años,No,Fuerza pública,Herido,Masculino,1.621012,-75.619118,Accidente por MAP,"(1.621012, -75.619118)",Fuerza pública
NORTE DE SANTANDER,54,TEORAMA,54800,Rural,Sector De Mundo Nuevo,2007,11,Mayor de 18 años,No,Fuerza pública,Herido,Masculino,8.785,-73.135,Accidente por MAP,"(8.785, -73.135)",Fuerza pública
ANTIOQUIA,5,CAÑASGORDAS,5138,Rural,Sin información,2006,1,Mayor de 18 años,No,Civil,Muerto,Masculino,6.751363,-76.025341,Accidente por MUSE,"(6.751363, -76.025341)",Sin Información
META,50,VISTAHERMOSA,50711,Rural,Vereda Santo Domingo,2003,12,Menor de 18 años,No,Civil,Herido,Masculino,3.125088,-73.752373,Accidente por MAP,"(3.125088, -73.752373)",Manipulación
SANTANDER,68,SABANA DE TORRES,68655,Rural,Vereda La Robada,2002,11,Mayor de 18 años,No,Civil,Herido,Masculino,7.397197,-73.496496,Accidente por MAP,"(7.397197, -73.496496)",Sin Información
CAQUETA,18,FLORENCIA,18001,Rural,"Cerro El Nevado, Vereda Santa Helena",2003,1,Mayor de 18 años,No,Fuerza pública,Herido,Masculino,1.621012,-75.619118,Accidente por MAP,"(1.621012, -75.619118)",Fuerza pública
META,50,MESETAS,50330,Rural,"Vereda Los Naranjos, Finca El Encanto",2004,2,Menor de 18 años,No,Civil,Herido,Masculino,3.393534,-74.073426,Accidente por MAP,"(3.393534, -74.073426)","Pasando, estando cerca"
META,50,MESETAS,50330,Rural,"Vereda Los Naranjos, Finca El Encanto",2004,2,Menor de 18 años,No,Civil,Herido,Masculino,3.393534,-74.073426,Accidente por MAP,"(3.393534, -74.073426)","Pasando, estando cerca"
NORTE DE SANTANDER,54,TIBÚ,54810,Rural,Filo El Cascajo,2003,10,Mayor de 18 años,No,Fuerza pública,Herido,Masculino,8.639326,-72.735541,Accidente por MAP,"(8.639326, -72.735541)",Fuerza pública
NORTE DE SANTANDER,54,TIBÚ,54810,Rural,Filo El Cascajo,2003,10,Mayor de 18 años,No,Fuerza pública,Herido,Masculino,8.639326,-72.735541,Accidente por MAP,"(8.639326, -72.735541)",Fuerza pública
META,50,VISTAHERMOSA,50711,Rural,Inspección Piñalito,2005,6,Menor de 18 años,No,Civil,Herido,Masculino,2.976277,-73.674948,Accidente por MAP,"(2.976277, -73.674948)",Trabajos de casa
META,50,VISTAHERMOSA,50711,Rural,Inspección Piñalito,2005,6,Menor de 18 años,No,Civil,Herido,Femenino,2.976277,-73.674948,Accidente por MAP,"(2.976277, -73.674948)",Trabajos de casa
ANTIOQUIA,5,EL BAGRE,5250,Rural,Sin información,2000,1,Mayor de 18 años,No,Civil,Herido,Masculino,7.597383,-74.809065,Accidente por MAP,"(7.597383, -74.809065)","Pasando, estando cerca"
META,50,EL DORADO,50270,Rural,Vereda San Pedro,2003,9,Mayor de 18 años,No,Civil,Herido,Masculino,3.695026,-73.808105,Accidente por MAP,"(3.695026, -73.808105)",Agricultura
CALDAS,17,SALAMINA,17653,Rural,Serrania Del Guayabo,2008,2,Mayor de 18 años,No,Fuerza pública,Herido,Masculino,5.438889,-75.322222,Accidente por MAP,"(5.438889, -75.322222)",Fuerza pública
ANTIOQUIA,5,SAN FRANCISCO,5652,Rural,Sector Puente Pailania,2004,6,Mayor de 18 años,No,Civil,Herido,Masculino,5.965414,-75.10198,Accidente por MAP,"(5.965414, -75.10198)",Sin Información
ANTIOQUIA,5,SAN FRANCISCO,5652,Rural,Sector Puente Pailania,2004,6,Mayor de 18 años,No,Civil,Herido,Masculino,5.965414,-75.10198,Accidente por MAP,"(5.965414, -75.10198)",Sin Información
ANTIOQUIA,5,SAN FRANCISCO,5652,Rural,Sector Puente Pailania,2004,6,Mayor de 18 años,No,Civil,Muerto,Masculino,5.965414,-75.10198,Accidente por MAP,"(5.965414, -75.10198)",Sin Información
META,50,VISTAHERMOSA,50711,Rural,Finca Jericó,2005,10,Mayor de 18 años,No,Civil,Herido,Masculino,3.125088,-73.752373,Accidente por MAP,"(3.125088, -73.752373)","Pasando, estando cerca"
META,50,VISTAHERMOSA,50711,Rural,Finca Jericó,2005,10,Mayor de 18 años,No,Civil,Herido,Masculino,3.125088,-73.752373,Accidente por MAP,"(3.125088, -73.752373)","Pasando, estando cerca"
META,50,VISTAHERMOSA,50711,Rural,Finca Jericó,2005,10,Mayor de 18 años,No,Civil,Herido,Masculino,3.125088,-73.752373,Accidente por MAP,"(3.125088, -73.752373)","Pasando, estando cerca"
HUILA,41,TELLO,41799,Rural,Vereda La Urraca,1992,7,Mayor de 18 años,No,Fuerza pública,Herido,Masculino,3.067077,-75.138764,Accidente por MAP,"(3.067077, -75.138764)",Fuerza pública
HUILA,41,TELLO,41799,Rural,Vereda La Urraca,1992,7,Mayor de 18 años,No,Fuerza pública,Herido,Masculino,3.067077,-75.138764,Accidente por MAP,"(3.067077, -75.138764)",Fuerza pública
HUILA,41,TELLO,41799,Rural,Vereda La Urraca,1992,7,Mayor de 18 años,No,Fuerza pública,Herido,Masculino,3.067077,-75.138764,Accidente por MAP,"(3.067077, -75.138764)",Fuerza pública
HUILA,41,TELLO,41799,Rural,Vereda La Urraca,1992,7,Mayor de 18 años,No,Fuerza pública,Herido,Masculino,3.067077,-75.138764,Accidente por MAP,"(3.067077, -75.138764)",Fuerza pública
META,50,URIBE,50370,Rural,Sector Filo Chamuscao,2008,4,Mayor de 18 años,No,Fuerza pública,Herido,Masculino,3.215,-74.446,Accidente por MAP,"(3.215, -74.446)",Fuerza pública
CALDAS,17,SAMANÁ,17662,Rural,Sector Buena Vista,2004,2,Mayor de 18 años,No,Fuerza pública,Herido,Masculino,5.578889,-75.091944,Accidente por MAP,"(5.578889, -75.091944)",Fuerza pública
CUNDINAMARCA,25,LA PEÑA,25398,Rural,Sin información,2003,6,Mayor de 18 años,No,Fuerza pública,Herido,Masculino,5.243611,-74.426111,Accidente por MAP,"(5.243611, -74.426111)",Fuerza pública
CALDAS,17,SAMANÁ,17662,Rural,Patio Bonito,2007,9,Mayor de 18 años,No,Fuerza pública,Herido,Masculino,5.650556,-74.970556,Accidente por MAP,"(5.650556, -74.970556)",Fuerza pública
CALDAS,17,SAMANÁ,17662,Rural,Patio Bonito,2007,9,Mayor de 18 años,No,Fuerza pública,Herido,Masculino,5.650556,-74.970556,Accidente por MAP,"(5.650556, -74.970556)",Fuerza pública
ANTIOQUIA,5,SAN CARLOS,5649,Rural,Vereda El Chocó,2004,3,Mayor de 18 años,No,Fuerza pública,Herido,Masculino,6.139,-75.055,Accidente por MAP,"(6.139, -75.055)",Fuerza pública
ARAUCA,81,TAME,81794,Rural,"Vereda Arabia, Finca Pueblo Seco",2004,3,Mayor de 18 años,No,Civil,Herido,Masculino,6.461209,-71.730855,Accidente por MAP,"(6.461209, -71.730855)","Pasando, estando cerca"
ARAUCA,81,TAME,81794,Rural,"Vereda Arabia, Finca Pueblo Seco",2004,3,Mayor de 18 años,No,Civil,Herido,Masculino,6.461209,-71.730855,Accidente por MAP,"(6.461209, -71.730855)","Pasando, estando cerca"
ARAUCA,81,TAME,81794,Rural,"Vereda Arabia, Finca Pueblo Seco",2004,3,Mayor de 18 años,No,Civil,Muerto,Masculino,6.461209,-71.730855,Accidente por MAP,"(6.461209, -71.730855)","Pasando, estando cerca"
GUAINIA,94,BARRANCO MINA,94343,Rural,Vía Miro Lindo Kilometro Seis,2004,12,Mayor de 18 años,No,Civil,Herido,Masculino,3.491517,-69.811526,Accidente por MAP,"(3.491517, -69.811526)","Pasando, estando cerca"
VALLE DEL CAUCA,76,DAGUA,76233,Rural,Sin información,2003,5,Mayor de 18 años,No,Fuerza pública,Herido,Masculino,3.535,-76.75,Accidente por MAP,"(3.535, -76.75)",Fuerza pública
VALLE DEL CAUCA,76,DAGUA,76233,Rural,Sin información,2003,5,Mayor de 18 años,No,Fuerza pública,Herido,Masculino,3.535,-76.75,Accidente por MAP,"(3.535, -76.75)",Fuerza pública
BOLIVAR,13,ARENAL,13042,Rural,Sitio La Ye De San Rafael,2001,7,Mayor de 18 años,No,Fuerza pública,Herido,Masculino,8.45731,-73.941577,Accidente por MAP,"(8.45731, -73.941577)",Fuerza pública
ANTIOQUIA,5,ANORÍ,5040,Rural,Vereda La Meseta,2008,1,Mayor de 18 años,No,Fuerza pública,Herido,Masculino,7.041389,-75.223056,Accidente por MAP,"(7.041389, -75.223056)",Fuerza pública
ANTIOQUIA,5,ANORÍ,5040,Rural,Vereda La Meseta,2008,1,Mayor de 18 años,No,Fuerza pública,Herido,Masculino,7.041389,-75.223056,Accidente por MAP,"(7.041389, -75.223056)",Fuerza pública
ANTIOQUIA,5,ANORÍ,5040,Rural,Vereda La Meseta,2008,1,Mayor de 18 años,No,Fuerza pública,Herido,Masculino,7.041389,-75.223056,Accidente por MAP,"(7.041389, -75.223056)",Fuerza pública
ANTIOQUIA,5,SAN FRANCISCO,5652,Rural,Sin información,2005,3,Mayor de 18 años,No,Civil,Herido,Femenino,5.965414,-75.10198,Accidente por MAP,"(5.965414, -75.10198)",Sin Información
ANTIOQUIA,5,ARGELIA,5055,Rural,Vereda La Cuchilla,2005,7,Menor de 18 años,No,Civil,Herido,Masculino,5.731577,-75.1416,Accidente por MAP,"(5.731577, -75.1416)",Sin Información
ANTIOQUIA,5,ARGELIA,5055,Rural,Vereda La Cuchilla,2005,7,Menor de 18 años,No,Civil,Herido,Masculino,5.731577,-75.1416,Accidente por MAP,"(5.731577, -75.1416)",Sin Información
CAQUETA,18,EL DONCELLO,18247,Rural,Vereda La Esmeralda,2006,3,Mayor de 18 años,No,Fuerza pública,Muerto,Masculino,1.678015,-75.284447,Accidente por MAP,"(1.678015, -75.284447)",Fuerza pública
CAQUETA,18,EL DONCELLO,18247,Rural,Vereda La Esmeralda,2006,3,Mayor de 18 años,No,Fuerza pública,Muerto,Masculino,1.678015,-75.284447,Accidente por MAP,"(1.678015, -75.284447)",Fuerza pública
HUILA,41,SUAZA,41770,Rural,La Perla,2002,2,Mayor de 18 años,No,Fuerza pública,Herido,Masculino,1.976464,-75.794998,Accidente por MAP,"(1.976464, -75.794998)",Fuerza pública
HUILA,41,SUAZA,41770,Rural,La Perla,2002,2,Mayor de 18 años,No,Fuerza pública,Herido,Masculino,1.976464,-75.794998,Accidente por MAP,"(1.976464, -75.794998)",Fuerza pública
CAUCA,19,LA VEGA,19397,Rural,Sin información,1997,2,Mayor de 18 años,No,Civil,Muerto,Masculino,2.009271118,-76.75797264,Accidente por MUSE,"(2.009271118, -76.75797264)",Sin Información
ANTIOQUIA,5,CAMPAMENTO,5134,Rural,Vereda Quebrada Negra,2002,8,Menor de 18 años,No,Civil,Muerto,Masculino,6.979151,-75.296386,Accidente por MUSE,"(6.979151, -75.296386)",Sin Información
SANTANDER,68,RIONEGRO,68615,Rural,Vereda Sucre,2001,7,Mayor de 18 años,No,Civil,Muerto,Masculino,7.268891,-73.152703,Accidente por MAP,"(7.268891, -73.152703)",Sin Información
SANTANDER,68,EL CARMEN,68235,Rural,Vereda Hojarazca,1990,2,Mayor de 18 años,No,Civil,Muerto,Masculino,6.703536,-73.509679,Accidente por MAP,"(6.703536, -73.509679)",Agricultura
CAQUETA,18,VALPARAÍSO,18860,Rural,Sin información,2003,2,Mayor de 18 años,No,Civil,Herido,Masculino,1.195129,-75.707194,Accidente por MAP,"(1.195129, -75.707194)","Pasando, estando cerca"
META,50,PUERTO RICO,50590,Rural,Vereda Buenos Aires,2006,7,Mayor de 18 años,No,Fuerza pública,Herido,Masculino,2.939542,-73.207891,Accidente por MAP,"(2.939542, -73.207891)",Fuerza pública
META,50,PUERTO RICO,50590,Rural,Vereda Buenos Aires,2006,7,Mayor de 18 años,No,Fuerza pública,Herido,Masculino,2.939542,-73.207891,Accidente por MAP,"(2.939542, -73.207891)",Fuerza pública
NORTE DE SANTANDER,54,TEORAMA,54800,Rural,Sin información,2002,1,Mayor de 18 años,No,Fuerza pública,Muerto,Masculino,8.437183,-73.287706,Accidente por MAP,"(8.437183, -73.287706)",Fuerza pública
NORTE DE SANTANDER,54,TEORAMA,54800,Rural,Sin información,2002,1,Mayor de 18 años,No,Fuerza pública,Herido,Masculino,8.437183,-73.287706,Accidente por MAP,"(8.437183, -73.287706)",Fuerza pública
NORTE DE SANTANDER,54,TEORAMA,54800,Rural,Sin información,2002,1,Mayor de 18 años,No,Fuerza pública,Herido,Masculino,8.437183,-73.287706,Accidente por MAP,"(8.437183, -73.287706)",Fuerza pública
CAQUETA,18,MILÁN,18460,Rural,Vereda Remolinos,2005,6,Mayor de 18 años,No,Fuerza pública,Herido,Masculino,1.289829,-75.507011,Accidente por MAP,"(1.289829, -75.507011)",Fuerza pública
CAQUETA,18,MILÁN,18460,Rural,Vereda Remolinos,2005,6,Mayor de 18 años,No,Fuerza pública,Herido,Masculino,1.289829,-75.507011,Accidente por MAP,"(1.289829, -75.507011)",Fuerza pública
CALDAS,17,PENSILVANIA,17541,Rural,Vereda Quebrada Negra,2006,12,Mayor de 18 años,No,Civil,Herido,Masculino,5.380143,-75.153243,Accidente por MAP,"(5.380143, -75.153243)","Pasando, estando cerca"
ANTIOQUIA,5,ARGELIA,5055,Rural,El Sitio Conocido Como El Rosario,2004,12,Mayor de 18 años,No,Fuerza pública,Herido,Masculino,5.731577,-75.1416,Accidente por MAP,"(5.731577, -75.1416)",Fuerza pública
ANTIOQUIA,5,ARGELIA,5055,Rural,El Sitio Conocido Como El Rosario,2004,12,Mayor de 18 años,No,Fuerza pública,Herido,Masculino,5.731577,-75.1416,Accidente por MAP,"(5.731577, -75.1416)",Fuerza pública
ANTIOQUIA,5,ARGELIA,5055,Rural,El Sitio Conocido Como El Rosario,2004,12,Mayor de 18 años,No,Fuerza pública,Herido,Masculino,5.731577,-75.1416,Accidente por MAP,"(5.731577, -75.1416)",Fuerza pública
ANTIOQUIA,5,ARGELIA,5055,Rural,El Sitio Conocido Como El Rosario,2004,12,Mayor de 18 años,No,Fuerza pública,Herido,Masculino,5.731577,-75.1416,Accidente por MAP,"(5.731577, -75.1416)",Fuerza pública
ANTIOQUIA,5,ARGELIA,5055,Rural,El Sitio Conocido Como El Rosario,2004,12,Mayor de 18 años,No,Fuerza pública,Muerto,Masculino,5.731577,-75.1416,Accidente por MAP,"(5.731577, -75.1416)",Fuerza pública
ANTIOQUIA,5,ARGELIA,5055,Rural,El Sitio Conocido Como El Rosario,2004,12,Mayor de 18 años,No,Fuerza pública,Muerto,Masculino,5.731577,-75.1416,Accidente por MAP,"(5.731577, -75.1416)",Fuerza pública
ANTIOQUIA,5,ARGELIA,5055,Rural,El Sitio Conocido Como El Rosario,2004,12,Mayor de 18 años,No,Fuerza pública,Herido,Masculino,5.731577,-75.1416,Accidente por MAP,"(5.731577, -75.1416)",Fuerza pública
ANTIOQUIA,5,ARGELIA,5055,Rural,El Sitio Conocido Como El Rosario,2004,12,Mayor de 18 años,No,Fuerza pública,Herido,Masculino,5.731577,-75.1416,Accidente por MAP,"(5.731577, -75.1416)",Fuerza pública
ANTIOQUIA,5,ARGELIA,5055,Rural,El Sitio Conocido Como El Rosario,2004,12,Mayor de 18 años,No,Fuerza pública,Herido,Masculino,5.731577,-75.1416,Accidente por MAP,"(5.731577, -75.1416)",Fuerza pública
ANTIOQUIA,5,MEDELLÍN,5001,Urbana,Sin información,2002,9,Menor de 18 años,No,Civil,Herido,Masculino,6.229209,-75.564887,Accidente por MAP,"(6.229209, -75.564887)",Jugando
META,50,MESETAS,50330,Rural,Vereda Guacamayas,2008,3,Mayor de 18 años,No,Fuerza pública,Herido,Masculino,3.057778,-74.151944,Accidente por MAP,"(3.057778, -74.151944)",Fuerza pública
SANTANDER,68,EL CARMEN,68235,Rural,Sin información,1992,1,Mayor de 18 años,No,Civil,Herido,Masculino,6.703536,-73.509679,Accidente por MAP,"(6.703536, -73.509679)",Agricultura
META,50,VISTAHERMOSA,50711,Rural,Vereda La Orqueta Trocha 28,2004,3,Menor de 18 años,No,Civil,Muerto,Masculino,3.102468,-73.78995,Accidente por MAP,"(3.102468, -73.78995)","Pasando, estando cerca"
ANTIOQUIA,5,REMEDIOS,5604,Rural,La Montaña,1992,1,Mayor de 18 años,No,Fuerza pública,Herido,Masculino,7.028009,-74.693451,Accidente por MAP,"(7.028009, -74.693451)",Fuerza pública
ARAUCA,81,ARAUQUITA,81065,Rural,Kilometro 93 Entre Saravena Y Arauquita,2003,8,Mayor de 18 años,No,Fuerza pública,Herido,Masculino,7.023186,-71.384978,Accidente por MAP,"(7.023186, -71.384978)",Fuerza pública
GUAVIARE,95,SAN JOSÉ DEL GUAVIARE,95001,Rural,Vereda Girasoles,2004,4,Mayor de 18 años,No,Fuerza pública,Herido,Masculino,2.248333,-73.350556,Accidente por MAP,"(2.248333, -73.350556)",Fuerza pública
ARAUCA,81,TAME,81794,Rural,Sitio Puente Internacional,2005,12,Mayor de 18 años,No,Fuerza pública,Herido,Masculino,6.461209,-71.730855,Accidente por MAP,"(6.461209, -71.730855)",Fuerza pública
ARAUCA,81,TAME,81794,Rural,Sitio Puente Internacional,2005,12,Mayor de 18 años,No,Fuerza pública,Herido,Masculino,6.461209,-71.730855,Accidente por MAP,"(6.461209, -71.730855)",Fuerza pública
